Query1.txt
Nutr_Val
30.28

Query2.txt
TEMP.Long_Desc
Fish oil, cod liver

Query3.txt
Nutr.No|Nutrient|Count
36004|APPLEBEE'S, mozzarella sticks|34.7464180327869
36006|T.G.I. FRIDAY'S, FRIDAY'S Shrimp, breaded|33.9175048543689
36008|T.G.I. FRIDAY'S, fried mozzarella|34.2557983193277
36012|Restaurant, family style, fried mozzarella sticks|32.1564740740741
36019|APPLEBEE'S, chili|77.878375
36021|APPLEBEE'S, coleslaw|33.1015123966942
36032|DENNY'S, spaghetti and meatballs|42.5451074380165
36037|Restaurant, family style, chili with meat and beans|71.0227443609023
36038|Restaurant, family style, spaghetti and meatballs|42.5451074380165
36041|Restaurant, Italian, lasagna with meat|48.0053382352941
36042|OLIVE GARDEN, lasagna classico|47.343416
36043|CARRABBA'S ITALIAN GRILL, lasagne|53.8504833333333
36046|Restaurant, Italian, spaghetti with pomodoro sauce (no meat)|31.7495241935484
36048|CARRABBA'S ITALIAN GRILL, spaghetti with pomodoro sauce|32.5903467741935
36049|ON THE BORDER, cheese enchilada|49.34513
36050|Restaurant, Mexican, cheese enchilada|46.1613166666666
36051|ON THE BORDER, cheese quesadilla|42.6613010752688
36052|Restaurant, Mexican, cheese quesadilla|40.5947739130435
36053|CARRABBA'S ITALIAN GRILL, cheese ravioli with marinara sauce|43.167325
36054|OLIVE GARDEN, cheese ravioli with marinara sauce|31.694075
36055|Restaurant, Italian, cheese ravioli with marinara sauce|37.0635416666667
36056|Restaurant, Mexican, cheese tamales|32.6812583333333
36057|CARRABBA'S ITALIAN GRILL, chicken parmesan without cavatappi pasta|43.6321
36058|OLIVE GARDEN, chicken parmigiana without pasta|35.8044166666667
36059|Restaurant, Italian, chicken parmesan without pasta|39.200375
36060|ON THE BORDER, soft taco with ground beef, cheese and lettuce|35.58589
36416|Restaurant, Latino, bunuelos (fried yeast bread)|32.7209821428571
36611|DENNY'S, mozzarella cheese sticks|35.8147642276423
36612|DENNY'S, golden fried shrimp|35.5621623931624
36619|Restaurant, Chinese, kung pao chicken|32.0956917293233
36620|Restaurant, Chinese, shrimp and vegetables|33.468631147541
36630|Restaurant, Italian, spaghetti with meat sauce|36.703992063492
36631|OLIVE GARDEN, spaghetti with meat sauce|33.9216349206349
36632|CARRABBA'S ITALIAN GRILL, spaghetti with meat sauce|39.6713968253968
42055|Beverages, fruit-flavored drink, dry powdered mix, low calorie, with aspartame|69.1845972222222
42116|Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie|31.9732173913044
42117|Imitation cheese, american or cheddar, low cholesterol|71.6650289855072
42128|Turkey ham, sliced, extra lean, prepackaged or deli-sliced|36.8004788732394
42129|Bologna, beef and pork, low fat|42.0066571428572
42136|Cream substitute, powdered, light|54.2278405797102
42137|Salad dressing, peppercorn dressing, commercial, regular|69.2874927536232
42138|Mayonnaise, reduced-calorie or diet, cholesterol-free|39.6141449275362
42139|Granola bar, soft, milk chocolate coated, peanut butter|60.1914057971014
42140|Salad dressing, italian dressing, reduced calorie|32.775
42148|Candies, MARS SNACKFOOD US, M&M's Peanut Butter Chocolate Candies|50.72375
42151|Vegetable oil-butter spread, reduced calorie|132.201898550725
42153|Salad dressing, blue or roquefort cheese dressing, light|34.8971304347826
42155|Cheese, monterey, low fat|69.3871714285714
42158|Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, cholesterol-free|31.8190869565217
42161|Bologna, beef, low fat|35.7758142857143
42171|Salad dressing, french dressing, reduced calorie|90.7897323943662
42173|Turkey and pork sausage, fresh, bulk, patty or link, cooked|49.1920985915493
42178|Mayonnaise, made with tofu|35.9416428571429
42179|Frankfurter, beef, low fat|36.3197714285714
42183|Candies, MARS SNACKFOOD US, TWIX chocolate fudge cookie bars|62.7838985507246
42190|Pork sausage rice links, brown and serve, cooked|48.8527638888889
42196|Candies, MARS SNACKFOOD US, MILKY WAY Midnight Bar|43.1297380952381
42200|Papad|63.95959
42204|Rice cake, cracker (include hain mini rice cakes)|47.3438695652174
42205|Cheese, pasteurized process, cheddar or American, fat-free|99.1172028985507
42227|Candies, MARS SNACKFOOD US, M&M's Almond Chocolate Candies|50.274243902439
42230|Salad Dressing, coleslaw dressing, reduced fat|51.9628873239437
42231|Oil, flaxseed, cold pressed|48.5442545454546
42236|Cereals ready-to-eat, frosted oat cereal with marshmallows|110.994442857143
42237|Cereals ready-to-eat, WEETABIX whole grain cereal|51.4117285714286
42240|Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, with almonds|118.703117647059
42256|Margarine-like, vegetable oil spread, stick or tub, sweetened|137.034782608696
42258|Cheese product, pasteurized process, cheddar, reduced fat|91.472
42259|Snacks, popcorn, home-prepared, oil-popped, unsalted|69.6704492753623
42261|Cereals ready-to-eat, POST, GREAT GRAINS Crunchy Pecan Cereal|93.3134366197183
42265|Cereals ready-to-eat, POST, GREAT GRAINS, Raisin, Date & Pecan|85.4723424657534
42266|Babyfood, juice, apple-sweet potato|82.2758115942029
42267|Babyfood, juice, orange-carrot|61.202
42272|Snacks, granola bar, with coconut, chocolate coated|53.8361285714286
42279|Babyfood, peas and brown rice|31.67425
42280|Frankfurter, meat and poultry, low fat|33.3604571428571
42281|Gums, seed gums (includes locust bean, guar)|33.6086811594203
42283|Snacks, potato chips, white, restructured, baked|63.6326285714286
42284|Babyfood, baked product, finger snacks cereal fortified|62.9485507246377
42285|Babyfood, cereal, brown rice, dry, instant|37.3685
42286|Babyfood, green beans and turkey, strained|38.6666875
42289|Oil, corn and canola|57.16294
42291|Peanut butter, reduced sodium|74.0351739130435
42297|Cereals ready-to-eat, POST GREAT GRAINS Banana Nut Crunch|95.081014084507
42303|Cheese, muenster, low fat|62.8556142857143
42304|Cheese, mozzarella, nonfat|59.9289142857143
42307|Margarine-like, butter-margarine blend, 80% fat, stick, without salt|145.870942028986
42309|Margarine-like, vegetable oil-butter spread, reduced calorie, tub, with salt|132.470956521739
42316|Babyfood, carrots, toddler|385.65284057971
43008|Babyfood, dinner, chicken and rice|38.5394142857143
43015|Salad dressing, caesar dressing, regular|55.9229390243903
43016|Salad dressing, coleslaw|46.1095774647887
43017|Salad dressing, green goddess, regular|53.0390434782609
43031|Candies, chocolate covered, caramel with nuts|61.5214927536232
43059|Candies, chocolate covered, low sugar or low calorie|62.7075697674419
43078|Beverage, milkshake mix, dry, not chocolate|112.39868115942
43100|Breakfast bars, oats, sugar, raisins, coconut (include granola bar)|61.6665072463768
43109|Pretzels, soft|39.9057246376811
43112|Beans, chili, barbecue, ranch style, cooked|35.2836571428572
43128|Chicken, meatless|38.7935070422535
43130|Frankfurter, meatless|37.1117605633803
43131|Luncheon slices, meatless|42.2740285714286
43132|Meatballs, meatless|36.5824507042254
43134|Vegetarian fillets|53.1669857142857
43135|Sandwich spread, meatless|34.5525833333333
43137|Vegetarian meatloaf or patties|37.0870428571429
43144|Cabbage, mustard, salted|46.295095890411
43146|Eggplant, pickled|32.1373
43158|Sweeteners, tabletop, saccharin (sodium saccharin)|34.5575
43205|Beverage, instant breakfast powder, chocolate, not reconstituted|133.908042857143
43212|Bacon bits, meatless|79.5758985507246
43214|Butter replacement, without fat, powder|47.5146666666667
43217|Tomato sauce, canned, no salt added|150.251735294118
43218|Cereals ready-to-eat, ALPEN|39.2084814814815
43241|Cereals ready-to-eat, FAMILIA|54.0103913043478
43245|Cereals ready-to-eat, wheat and bran, presweetened with nuts and fruits|77.8140625
43260|Beverage, instant breakfast powder, chocolate, sugar-free, not reconstituted|333.8
43269|Frozen novelties, ice cream type, sundae, prepackaged|34.09875
43275|Cheese, pasteurized process, American, low fat|71.7674714285714
43276|Cheese spread, cream cheese base|60.5405285714286
43278|Cheese, american cheddar, imitation|72.9584347826087
43282|Quail, cooked, total edible|34.6428055555556
43283|Pheasant, cooked, total edible|34.7957916666667
43285|Eggs, scrambled, frozen mixture|36.0805857142857
43287|Dove, cooked (includes squab)|32.3073611111111
43297|Pork, oriental style, dehydrated|52.3960813953488
43312|Vegetables, mixed (corn, lima beans, peas, green beans, carrots) canned, no salt added|305.702985915493
43325|Pork, cured, ham, boneless, low sodium, extra lean and regular, roasted|38.8697083333333
43326|Pork, cured, ham, low sodium, lean and fat, cooked|40.0407083333333
43327|Pork, cured, ham, boneless, low sodium, extra lean (approximately 5% fat), roasted|35.4501388888889
43329|Salad dressing, mayonnaise and mayonnaise-type, low calorie|42.1995714285714
43331|Salad dressing, bacon and tomato|87.0775507246377
43340|Cheese, parmesan, low sodium|74.9373142857143
43345|Beverages, fruit-flavored drink, powder, with high vitamin C with other added vitamins, low calorie|553.866944444444
43364|Snacks, tortilla chips, unsalted, white corn|54.8581923076923
43365|Tomato and vegetable juice, low sodium|186.1286
43366|Turkey, wing, smoked, cooked, with skin, bone removed|41.5363055555556
43367|Turkey, drumstick, smoked, cooked, with skin, bone removed|41.2379444444445
43373|Babyfood, dinner, chicken and noodle with vegetables, toddler|65.2113857142857
43378|Pork, cured, bacon, cooked, broiled, pan-fried or roasted, reduced sodium|49.7145044247788
43379|Cheese, pasteurized process, swiss, low fat|64.019
43384|Beef, bologna, reduced sodium|41.0127285714286
43387|Turnip greens, canned, no salt added|243.484458333333
43390|Turkey, light or dark meat, smoked, cooked, with skin, bone removed|40.9155972222222
43391|Turkey, light or dark meat, smoked, cooked, skin and bone removed|38.753625
43392|Hearts of palm, raw|41.4876857142857
43393|Cereals ready-to-eat, POST, Shredded Wheat n' Bran, spoon-size|46.1177464788732
43398|Cheese, pasteurized process, cheddar or American, low sodium|77.1300571428572
43401|Beverages, coffee, instant, with whitener, reduced calorie|55.9615492957747
43405|Cheese, swiss, low sodium|75.7034285714286
43406|Yeast extract spread|261.121658227848
43410|Chicken, meatless, breaded, fried|37.5112753623189
43417|Babyfood, meat, beef with vegetables, toddler|66.3119
43441|Rolls, pumpernickel|33.4766111111111
43447|Snacks, corn-based, extruded, chips, unsalted|58.636
43483|Millet, puffed|38.3478550724638
43495|Cereals ready-to-eat, OAT BRAN FLAKES, HEALTH VALLEY|62.7860416666667
43497|Jellyfish, dried, salted|145.216557142857
43506|Frozen novelties, ice cream type, chocolate or caramel covered, with nuts|43.3918
43507|Frankfurter, low sodium|36.1945285714286
43528|Beverages, ABBOTT, ENSURE PLUS, ready-to-drink|32.9259583333333
43529|Babyfood, rice and apples, dry|57.7481285714286
43541|Ice creams, chocolate, rich|43.4476075949367
43544|Babyfood, cereal, rice with pears and apple, dry, instant fortified|45.6771142857143
43566|Snacks, tortilla chips, light (baked with less oil)|68.1743768115942
43570|Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, honey roasted|81.6569772727273
43572|Popcorn, microwave, low fat and sodium|72.1120289855072
43589|Cheese, swiss, low fat|46.9572285714286
43595|Breakfast bar, corn flake crust with fruit|93.3228428571429
43597|Cheese, mozzarella, low sodium|56.334
43598|Mayonnaise dressing, no cholesterol|63.5936666666667
44005|Oil, corn, peanut, and olive|69.1295211267606
44048|Cheese food, pasteurized process, American, imitation, without added vitamin D|53.7301869158879
44055|Celery flakes, dried|261.339085714286
44061|Puddings, chocolate flavor, low calorie, instant, dry mix|119.332887323944
44258|Puddings, chocolate flavor, low calorie, regular, dry mix|96.8774225352113
44259|Puddings, all flavors except chocolate, low calorie, regular, dry mix|54.9033623188406
44260|Puddings, all flavors except chocolate, low calorie, instant, dry mix|115.780084507042
48052|Vital wheat gluten|38.0143768115942
83110|Fish, mackerel, salted|124.645214285714

Query6.txt
NDB_No|Long_Desc
35225|Agutuk, fish with shortening (Alaskan ice cream) (Alaska Native)
35007|Bear, black, meat (Alaska Native)
35021|Caribou, bone marrow, raw (Alaska Native)
35042|Fish, herring, Pacific, flesh, air-dried, packed in oil (Alaska Native)
35046|Fish, lingcod, meat, raw (Alaska Native)
35064|Fish, salmon, tipnuk, fermented (Alaska Native)
35091|Fish, whitefish, broad, head, eyes, cheeks and soft bones (Alaska Native)
35089|Fish, whitefish, mixed species, raw (Alaska Native)
35050|Mashu roots, raw (Alaska Native)
35199|Prickly pears, broiled (Northern Plains Indians)
35063|Rhubarb, wild, leaves (Alaska Native)
35231|Sea lion, Steller, fat (Alaska Native)
35055|Seal, bearded (Oogruk), meat, dried (Alaska Native)
35139|Squash, Indian, cooked, boiled (Navajo)
35075|Squirrel, ground, meat (Alaska Native)
35083|Walrus, liver, raw (Alaska Native)
35082|Walrus, meat and subcutaneous fat raw (Alaska Native)
35079|Walrus, meat, dried (Alaska Native)
35010|Whale, beluga, eyes (Alaska Native)
35085|Whale, bowhead, subcutaneous fat (blubber) (Alaska Native)
35092|Willow, leaves in oil (Alaska Native)
25008|Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Honey Nut Oat Bar
19272|Snacks, FARLEY CANDY, FARLEY Fruit Snacks, with vitamins A, C, and E
19269|Snacks, GENERAL MILLS, BETTY CROCKER Fruit Roll Ups, berry flavored, with vitamin C
19273|Snacks, SUNKIST, SUNKIST Fruit Roll, strawberry, with vitamins A, C, and E
22988|KASHI, Pilaf, 7 Whole Grain, unprepared
22944|SUPPER BAKES MEAL KITS, Creamy Stroganoff Sauce with pasta
22945|SUPPER BAKES MEAL KITS, Garlic Chicken with pasta (chicken not included)
22946|SUPPER BAKES MEAL KITS, Herb Chicken with rice (chicken not included)
22947|SUPPER BAKES MEAL KITS, Lemon Chicken with herb rice (chicken not included)
22949|SUPPER BAKES MEAL KITS, Southwestern-Style Chicken w/rice (chicken not included)
22943|SUPPER BAKES MEAL KITS, Cheesy Chicken with pasta (chicken not included)
22950|SUPPER BAKES MEAL KITS, Traditional Roast Chicken with stuffing (chicken not included)
22948|SUPPER BAKES MEAL KITS, Savory Pork Chops with herb stuffing (pork chop not included)
22528|Turkey Pot Pie, frozen entree
19236|Candies, HERSHEY'S MILK CHOCOLATE WITH ALMOND BITES
19708|Puddings, lemon, dry mix, regular, with added oil, potassium, sodium
18566|Artificial Blueberry Muffin Mix, dry
18985|AUSTIN, Chocolatey Peanut Butter Crackers, sandwich-type
18990|AUSTIN, PB & J Crackers, sandwich-type
18988|AUSTIN, Peanut Butter on Cheese Crackers, sandwich-type, reduced fat
18989|AUSTIN, Peanut Butter on Toasty Crackers, sandwich-type, reduced fat
18991|BARBARA DEE, Winter Mints Cookies
18993|BEAR NAKED, Double Chocolate Cookies
18994|BEAR NAKED, Fruit & Nut Cookies
28027|FAMOUS AMOS, Chocolate Chip Cookies
28028|FAMOUS AMOS, Chocolate Chip Pecan Cookies
28261|FAMOUS AMOS, Chocolate Sandwich Creme Cookies
28262|FAMOUS AMOS, Vanilla Sandwich Creme Cookies
18603|GEORGE WESTON BAKERIES, Brownberry Sage and Onion Stuffing Mix, dry
28029|GIRL SCOUTS, Caramel Dulce De Leche Cookies
28030|GIRL SCOUTS, Chalet Cookies
28031|GIRL SCOUTS, Do-si-dos Cookies
28032|GIRL SCOUTS, Samoas Cookies
28033|GIRL SCOUTS, Tagalongs Cookies
28034|GIRL SCOUTS, Thank U Berry Munch Cookies
28035|GIRL SCOUTS, Thin Mints Cookies
28036|GIRL SCOUTS, Trefoils Cookies
28037|JACKSON'S, Old Fashioned Lemon Jumble Cookies
28038|JACKSON'S, Old Fashioned Vanilla Wafers
28039|KASHI, TLC, Happy Trail Mix Cookies
28040|KASHI, TLC, Oatmeal Dark Chocolate Cookies
28041|KASHI, TLC, Oatmeal Raisin Flax Cookies
28017|KASHI, TLC, Pita Crisps, Sea Salt
28020|KASHI, TLC, Pita Crisps, Zesty Salsa
28113|KEEBLER, 100 Calorie RIGHT BITES, CHIPS DELUXE, Chocolate Chip Cookies
28116|KEEBLER, 100 Calorie RIGHT BITES, FUDGE SHOPPE, Cookies 'N Creme
28114|KEEBLER, 100 Calorie RIGHT BITES, FUDGE SHOPPE, Dark Chocolate Fudge Stripes Cookies
28117|KEEBLER, 100 Calorie RIGHT BITES, FUDGE SHOPPE, Mini Brownies
28118|KEEBLER, 100 Calorie RIGHT BITES, FUDGE SHOPPE, Mini Fudge Grahams Cookies
28119|KEEBLER, 100 Calorie RIGHT BITES, FUDGE SHOPPE, Mini Fudge Stripes Cookies
28120|KEEBLER, 100 Calorie RIGHT BITES, FUDGE SHOPPE, Mini Mints Grasshopper Cookies
28122|KEEBLER, 100 Calorie RIGHT BITES, Sandies Shortbread Cookies
28121|KEEBLER, 100 Calorie RIGHT BITES, Sandies Shortbread Cookies, Fudge Dipped
28106|KEEBLER, Almond Crescents Cookies, Holiday
28044|KEEBLER, ANIMALS, Frosted Cookies
28045|KEEBLER, ANIMALS, Iced Cookies
28047|KEEBLER, BAKER'S TREASURES, Chocolate Chip Cookie, soft
28048|KEEBLER, BAKER'S TREASURES, Oatmeal Raisin Cookie, soft
28052|KEEBLER, CHIPS DELUXE, Chocolate Lovers Cookies
28053|KEEBLER, CHIPS DELUXE, Chocolate Malt Chunk Cookies
28054|KEEBLER, CHIPS DELUXE, Coconut Cookies
28055|KEEBLER, CHIPS DELUXE, Dark Chocolate Chunk Cookies
28056|KEEBLER, CHIPS DELUXE, Mini Chocolate Chip Cookies
28057|KEEBLER, CHIPS DELUXE, Oatmeal Chocolate Chip Cookies
28058|KEEBLER, CHIPS DELUXE, Original Chocolate Chip Cookies
28059|KEEBLER, CHIPS DELUXE, Peanut Butter Cups Cookies
28060|KEEBLER, CHIPS DELUXE, Rainbow Chocolate Chip Cookies
28061|KEEBLER, CHIPS DELUXE, Rainbow Chocolate Chip Cookies, bite size
28062|KEEBLER, CHIPS DELUXE, Soft 'n Chewy Chocolate Chip Cookies
28070|KEEBLER, CLUB Crackers, Snack Sticks, Honey Wheat
28071|KEEBLER, CLUB Crackers, Snack Sticks, Original
28064|KEEBLER, CLUB, Dash of Salt Crackers
28066|KEEBLER, CLUB, Minis Multigrain Crackers
28065|KEEBLER, CLUB, Minis Original Crackers
28067|KEEBLER, CLUB, Multigrain Crackers
28068|KEEBLER, CLUB, Original Crackers
28069|KEEBLER, CLUB, Reduced Fat Crackers
28072|KEEBLER, Country Style Oatmeal Cookies with Raisins
28073|KEEBLER, Danish Wedding Cookies
28074|KEEBLER, E.L. FUDGE, Butter Flavored Cookies
28075|KEEBLER, E.L. FUDGE, Double Stuffed Cookies
28081|KEEBLER, FUDGE SHOPPE, Caramel Filled Cookies
28076|KEEBLER, FUDGE SHOPPE, Cheesecake Middles, Dark Chocolate
28077|KEEBLER, FUDGE SHOPPE, Cheesecake Middles, Original Graham Cookies
28079|KEEBLER, FUDGE SHOPPE, Coconut Dreams Cookies
28080|KEEBLER, FUDGE SHOPPE, Deluxe Grahams Cookies
28085|KEEBLER, FUDGE SHOPPE, Fudge Grahams, 1/2 Dipped, Reduced Fat
28086|KEEBLER, FUDGE SHOPPE, Fudge Sticks
28100|KEEBLER, FUDGE SHOPPE, Fudge Sticks, Peanut Butter
28087|KEEBLER, FUDGE SHOPPE, Fudge Stripes, Dark Chocolate
28088|KEEBLER, FUDGE SHOPPE, Fudge Stripes, Holiday/Spiderman
28089|KEEBLER, FUDGE SHOPPE, Fudge Stripes, Mini
28091|KEEBLER, FUDGE SHOPPE, Fudge Stripes, Oatmeal
28092|KEEBLER, FUDGE SHOPPE, Fudge Stripes, Original
28084|KEEBLER, FUDGE SHOPPE, Fudge-Dipped Ice Cream Cups
28093|KEEBLER, FUDGE SHOPPE, Grasshopper Cookies, Fudge Mint
28095|KEEBLER, FUDGE SHOPPE, Jumbo Fudge Sticks, Peanut Butter
28094|KEEBLER, FUDGE SHOPPE, Jumbo Fudge Sticks, Vanilla
28096|KEEBLER, FUDGE SHOPPE, Magic Middles Fudge Filled Cookies, Original
28098|KEEBLER, FUDGE SHOPPE, Magic Middles Fudge Filled Cookies, Peanut Butter
28097|KEEBLER, FUDGE SHOPPE, Merry Mint Patties, Holiday
28078|KEEBLER, FUDGE SHOPPE, Mint Creme Middles, Chocolate Graham Cookies
28082|KEEBLER, FUDGE SHOPPE, Peanut Creme Filled Cookies
28083|KEEBLER, FUDGE SHOPPE, Triple Fudge Filled Cookies
28107|KEEBLER, Gingerbread Men Cookies, Holiday
28102|KEEBLER, GRIPZ, CHIPS DELUXE, Chocolate Chip Cookies, bite-size
28103|KEEBLER, GRIPZ, CHIPS DELUXE, Rainbow Chocolate Chip Cookies, bite-size
28108|KEEBLER, Holiday Jingles Cookies
28109|KEEBLER, Iced Oatmeal Cookies
18608|KEEBLER, KEEBLER Chocolate Graham SELECTS
28264|KEEBLER, Oatmeal Cookies
28111|KEEBLER, READY CRUST, Chocolate Pie Crust
28266|KEEBLER, READY CRUST, Graham Pie Crust (10"), Reduced Fat
28112|KEEBLER, READY CRUST, Shortbread Pie Crust
28124|KEEBLER, SANDIES, Cashew Shortbread Cookies
28125|KEEBLER, SANDIES, Chocolate Chip & Pecan Shortbread Cookies
28126|KEEBLER, SANDIES, Dark Chocolate Almond Shortbread Cookies
28127|KEEBLER, SANDIES, Pecan Shortbread Cookies
28128|KEEBLER, SANDIES, Pecan Shortbread Cookies, bite size
28129|KEEBLER, SANDIES, Pecan Shortbread Cookies, Reduced Fat
28267|KEEBLER, SANDIES, Simply Shortbread Cookies
28130|KEEBLER, SOFT BATCH, Chocolate Chip Cookies
28268|KEEBLER, Sugar Cones
28131|KEEBLER, Sweet Cremes Cookies
28133|KEEBLER, TOASTEDS, Buttercrisps Crackers
28135|KEEBLER, TOASTEDS, Onion Crackers
28134|KEEBLER, TOASTEDS, Party Pack Cracker Assortment
28136|KEEBLER, TOASTEDS, Sesame Crackers
28137|KEEBLER, TOASTEDS, Wheat Crackers
28138|KEEBLER, TOWN HOUSE, Bistro Multigrain Crackers
28149|KEEBLER, TOWN HOUSE, FLATBREAD CRISPS, Sea Salt and Olive Oil Crackers
28139|KEEBLER, TOWN HOUSE, FLIPSIDES, Pretzel Crackers, Cheese
28140|KEEBLER, TOWN HOUSE, FLIPSIDES, Pretzel Crackers, Garlic Herb
28141|KEEBLER, TOWN HOUSE, FLIPSIDES, Pretzel Crackers, Original
28144|KEEBLER, TOWN HOUSE, FLIPSIDES, Pretzel Crackers, Reduced Fat
28142|KEEBLER, TOWN HOUSE, Original Crackers
28143|KEEBLER, TOWN HOUSE, Reduced Fat Crackers
28145|KEEBLER, TOWN HOUSE, TOPPERS, Garlic Herb Crackers
28146|KEEBLER, TOWN HOUSE, TOPPERS, Multigrain Crackers
28147|KEEBLER, TOWN HOUSE, TOPPERS, Original Crackers
28148|KEEBLER, TOWN HOUSE, Wheat Crackers
28150|KEEBLER, TRADITIONS, Iced Lemonade Cookies
28151|KEEBLER, TRADITIONS, Iced Oatmeal Cookies
28132|KEEBLER, Toasted Coconut Cookies
18609|KEEBLER, Vanilla Wafers
28152|KEEBLER, Vanilla Wafers Minis, Rainbow
28153|KEEBLER, Vienna Fingers with Creme Filling
28154|KEEBLER, Vienna Fingers with Creme Filling, Reduced Fat
28155|KEEBLER, Waffle Bowls
28156|KEEBLER, Waffle Cones
28157|KEEBLER, WHEATABLES, Honey Wheat Crackers
28158|KEEBLER, WHEATABLES, Nut Crisp Crackers, Roasted Almond
28159|KEEBLER, WHEATABLES, Nut Crisp Crackers, Toasted Pecan
28255|KEEBLER, ZESTA, Export Sodas Crackers
28284|KEEBLER, ZESTA, Saltines with Whole Wheat
28283|KEEBLER, ZESTA, Saltines, Original
28161|KELLOGG'S, ALL-BRAN, Multigrain Crackers
28162|KELLOGG'S, Corn Flakes Crumbs
28183|KELLOGG'S, POP-TARTS MINI CRISPS, Cinnamon Brown Sugar Baked Bites
28184|KELLOGG'S, POP-TARTS MINI CRISPS, Frosted Chocolate Baked Bites
28185|KELLOGG'S, POP-TARTS MINI CRISPS, Frosted Strawberry Baked Bites
28163|KELLOGG'S, POP-TARTS, Frosted Apple Strudel Toaster Pastries
28164|KELLOGG'S, POP-TARTS, Frosted Blueberry Muffin Toaster Pastries
28167|KELLOGG'S, POP-TARTS, Frosted Cinnamon Roll Toaster Pastries
28170|KELLOGG'S, POP-TARTS, Frosted Orange Cream Toaster Pastries
28171|KELLOGG'S, POP-TARTS, Frosted Pumpkin Pie Toaster Pastries
28172|KELLOGG'S, POP-TARTS, Frosted Spring Berry Toaster Pastries
28175|KELLOGG'S, POP-TARTS, Frosted Wild Fruit Fusion Toaster Pastries
28176|KELLOGG'S, POP-TARTS, Frosted Wild Grape Toaster Pastries
28177|KELLOGG'S, POP-TARTS, Frosted Wild Strawberry Toaster Pastries
28023|KELLOGG'S, SIMPLY EGGO, Original
28187|KELLOGG'S, SPECIAL K, Cracker Chips, Sea Salt
28190|KELLOGG'S, SPECIAL K, Multigrain Crackers
28191|KELLOGG'S, SPECIAL K, Savory Herb Crackers
18637|KRAFT FOODS, SHAKE 'N' BAKE ORIGINAL RECIPE, Coating for Pork, dry
18612|MCKEE BAKING, LITTLE DEBBIE NUTTY BARS, Wafers with Peanut Butter, Chocolate Covered
28194|MOTHER'S, 4th of July Circus Animal Cookies
28195|MOTHER'S, Chocolate Chip Cookies
28196|MOTHER'S, Circus Animal Cookies
28197|MOTHER'S, Coconut Cocadas Cookies
28198|MOTHER'S, Double Fudge Creme Sandwich Cookies
28199|MOTHER'S, English Tea Sandwich Cookies
28200|MOTHER'S, Halloween Circus Animals Cookies
28201|MOTHER'S, Holiday Circus Animal Cookies
28202|MOTHER'S, Iced Lemonade Cookies
28203|MOTHER'S, Iced Oatmeal Cookies
28204|MOTHER'S, Jungle Animal Cookies
28205|MOTHER'S, Macaroon Cookies
28206|MOTHER'S, Old Fashioned Chocolate Chip Cookies
28207|MOTHER'S, Old Fashioned Iced Oatmeal Cookies
28269|MOTHER'S, Old Fashioned Oatmeal Cookies
28208|MOTHER'S, Peanut Butter Gauchos Cookies
28209|MOTHER'S, Taffy Sandwich Cookies
28270|MOTHER'S, Vanilla Sandwich Cookies
28272|MURRAY, Chocolate Creme Sandwich Cookies
28211|MURRAY, Chocolatey Chip Thins Cookies
28271|MURRAY, COOKIE JAR CLASSICS, Butter Cookies
28212|MURRAY, COOKIE JAR CLASSICS, Coconut Bars Cookies
28213|MURRAY, Duplex Creme Sandwich Cookies
28215|MURRAY, JACKS Vanilla Wafers
28214|MURRAY, Lemon Creme Sandwich Cookies
28275|MURRAY, Old Fashioned Gingersnaps Cookies
28216|MURRAY, Old Fashioned Iced Oatmeal Cookies
28217|MURRAY, SOUTHERN KITCHEN, Chocolate Chip Cookies
28218|MURRAY, SOUTHERN KITCHEN, Coconut Cookies
28219|MURRAY, SOUTHERN KITCHEN, Iced Oatmeal Cookies
28276|MURRAY, SOUTHERN KITCHEN, Oatmeal Cookies
28221|MURRAY, SUGAR FREE, Chocolate Chip & Pecan Cookies
28277|MURRAY, SUGAR FREE, Chocolate Chip Cookies
28279|MURRAY, SUGAR FREE, Chocolate Creme Sandwich Cookies
28222|MURRAY, SUGAR FREE, Fudge Dipped Grahams
28223|MURRAY, SUGAR FREE, Fudge Dipped Mint Cookies
28224|MURRAY, SUGAR FREE, Fudge Dipped Wafers
28227|MURRAY, SUGAR FREE, Lemon Creme Sandwich Cookies
28278|MURRAY, SUGAR FREE, Oatmeal Cookies
28226|MURRAY, SUGAR FREE, Pecan Shortbread Cookies
28225|MURRAY, SUGAR FREE, Peanut Butter Cookies
28230|MURRAY, SUGAR FREE, Shortbread Bites
28229|MURRAY, SUGAR FREE, Shortbread Cookies
28228|MURRAY, SUGAR FREE, Vanilla Creme Sandwich Cookies
28210|MURRAY, SUGAR FREE, Vanilla Sugar Wafer
28231|MURRAY, SUGAR FREE, Vanilla Wafer
28273|MURRAY, Vanilla Creme Sandwich Cookies
28232|MURRAY, Vanilla Sugar Wafer
28233|MURRAY, Vanilla Wafer
18634|PILLSBURY Golden Layer Buttermilk Biscuits, Artificial Flavor, refrigerated dough
